outbreak,outbreak_day,outbreak_day_av,outbreak_day_md,outbreak_day_sd,outbreak_prob,control_prob,contained_prob,iq_factor,cluster_size,poisson_lambda,num_tests,label,beta,first_case_day,first_case_day_av,first_case_day_md,first_case_day_sd,first_case_inf,first_case_inf_av,first_case_inf_md,first_case_inf_sd,resurgence,resurgence_day,resurgence_day_av,resurgence_day_md,resurgence_day_sd,resurgence_prob,resurgence_control_prob,resurgence_contained_prob
False,,39.2857142857143,40,2.52403413196409,8.40000000000001,90.2000000000001,1.4,0.2,0,0.15,6260,distributed,0.0192,42,32.1890812250333,32,5.18745163018474,4,3.80292942743009,3,3.57734280785701,True,46,40.6971569839308,40,9.34986786003299,80.9000000000001,19.1,0
False,,39.5824175824176,40,2.15888623129864,9.10000000000001,89.5000000000001,1.4,0.2,0,0.167,6260,distributed,0.0192,38,31.4117647058824,31,4.91990343675459,3,3.98161764705882,3,3.75648528506947,True,43,39.5591397849462,39,9.23296795342466,83.7000000000001,16.2,0.1
False,,38.0714285714286,39,3.26155715909454,30.8,68.7,0.5,0.2,0,0.2,6260,distributed,0.0192,31,26.3549783549784,25,6.09569849574654,5,4.33658008658009,3,4.02270660013532,True,35,34.5993657505285,33,10.8183717174423,94.6000000000001,5.4,0
False,,37.7446043165468,39,3.56686736914146,27.8,71.7,0.5,0.2,0,0.25,6260,distributed,0.0192,33,26.6666666666667,26,6.64336204487301,4,4.24884259259259,3,4.23902434106149,True,36,35.5117773019272,34,11.1006380611063,93.4000000000001,6.6,0
False,,36.2288401253918,38,5.06951509458147,31.9,68,0.1,0.2,0,0.3,6260,distributed,0.0192,31,25.4274553571429,25,7.31309403861662,3,4.38727678571429,3,4.09112374256281,True,34,33.8429158110883,33,11.3875614856934,97.4000000000001,2.5,0.1
False,,36.1752265861027,37,4.63528984613931,33.1,66.9000000000001,0,0.2,0,0.33,6260,distributed,0.0192,32,25.0552423900789,25,7.70732189129668,4,4.23224351747463,3,3.68215138503602,True,34,34.3176593521421,34,12.3253284574939,95.7000000000001,4.3,0
False,,33.7292069632495,34,5.65310701357016,51.7,48.1,0.2,0.2,0,0.35,6260,distributed,0.0192,23,16.8663745892662,15,7.20682542035878,3,3.94194961664841,3,3.74193888301938,True,27,28.4021052631579,26,13.6563228382535,95.0000000000001,5,0
False,,36.1443037974684,37,4.78837587315823,39.5,60.4,0.1,0.2,0,0.4,6260,distributed,0.0192,29,23.9488817891374,24,7.23171531639182,4,4.25878594249201,3,3.75729535538786,True,32,31.459807073955,31,11.4592218331669,93.3000000000001,6.7,0
False,,36.2156057494867,37,4.62791312247834,48.7,51.2,0.1,0.2,0,0.45,6260,distributed,0.0192,25,22.9907502569373,22,7.21302042638459,3,4.51593011305241,4,3.94372061055403,True,29,29.5775775775776,29,10.2890039041239,99.9000000000001,0.1,0
True,41,35.801996672213,37,4.65434826197496,60.1000000000001,39.7,0.2,0.2,0,0.5,6260,distributed,0.0192,22,19.4629441624366,19,5.34769720941478,4,4.51776649746193,3,3.95840544811537,True,25,27.0201816347124,25,10.9138261290106,99.1000000000001,0.9,0
True,33,31.6373748609566,32,5.98438682372052,89.9000000000001,10.1,0,0.2,0,0.55,6260,distributed,0.0192,15,12.655,12,3.71483175931293,6,4.795,4,3.6333146023982,True,18,17.637,17,7.53798587157073,100,0,0
True,41,35.6276422764228,36,4.67404702365636,61.5,38.5,0,0.2,0,0.6,6260,distributed,0.0192,23,20.0341023069208,19,6.06954352462825,5,4.50651955867603,4,3.8639355087418,True,26,26.757,25,10.1927401124526,100,0,0
True,35,33.313981042654,33,5.38184095950305,84.4000000000001,15.6,0,0.2,0,0.65,6260,distributed,0.0192,16,15.304,15,3.45652773748454,5,4.785,4,3.73828503461146,True,20,19.7447447447447,19,7.45409105010753,99.9000000000001,0.1,0
